Vehicle_ID,Engine_Temperature,Vibration,Battery_Voltage,Engine_Load,RPM,Oil_Quality_Index,Mileage_km,Vehicle_Age_Years,Failure_Status
V6290,111.04,3.319,12.39,34.9,1779.0,81.0,93021.0,5.51,1
V6291,88.65,1.148,12.82,37.4,1837.0,63.3,1239.0,0.22,0
V6292,73.03,0.64,12.76,46.0,2284.0,89.7,23551.0,0.1,0
V6293,77.65,0.548,13.05,46.4,2782.0,100.0,18903.0,5.39,0
V6294,102.03,4.477,10.38,79.4,2052.0,91.6,56343.0,0.23,1
V6295,83.65,1.146,12.67,22.7,2105.0,65.1,570.0,1.52,0
V6296,85.64,3.761,11.8,24.2,1209.0,60.6,48659.0,0.59,0
V6297,91.07,0.976,12.7,66.4,3394.0,76.5,19134.0,13.88,0
V6298,90.57,1.158,12.43,61.5,2085.0,50.9,4636.0,1.52,0
V6299,87.23,3.42,13.38,23.9,829.0,88.7,176792.0,0.23,0
V6300,83.33,0.775,12.56,86.7,2284.0,85.0,10735.0,11.95,0
V6301,82.5,1.385,12.78,39.6,2436.0,72.7,19325.0,3.75,0
V6302,91.86,4.964,11.71,43.0,2085.0,70.6,10440.0,0.15,0
V6303,89.43,0.11,13.61,47.8,1745.0,73.3,48811.0,7.17,0
V6304,82.94,0.523,12.35,39.0,2649.0,98.4,68653.0,0.66,0
V6305,106.74,8.672,11.49,60.2,2592.0,68.9,88682.0,6.49,1
V6306,96.13,5.177,12.81,45.0,2463.0,57.1,16763.0,3.69,1
V6307,78.19,2.526,13.47,33.3,1818.0,63.3,33458.0,0.78,0
V6308,78.93,0.524,12.33,91.4,1896.0,89.8,48980.0,5.59,0
V6309,87.04,3.539,11.75,37.8,2025.0,60.6,44683.0,2.42,1
V6310,90.1,2.25,10.41,72.9,1993.0,93.0,56649.0,4.07,1
V6311,109.09,7.247,12.0,41.3,2513.0,72.0,66082.0,8.15,1
V6312,78.56,3.958,12.53,49.2,2003.0,48.1,4615.0,1.21,0
V6313,86.51,1.253,12.39,31.2,1725.0,86.2,8293.0,1.82,0
V6314,82.28,4.827,10.96,77.7,2412.0,70.9,59646.0,20.0,1
V6315,93.48,4.254,11.2,76.3,3388.0,80.6,29140.0,2.84,1
V6316,72.92,1.818,14.21,12.0,1807.0,65.7,25062.0,3.27,0
V6317,83.24,0.942,12.63,15.4,1845.0,93.5,27350.0,1.34,0
V6318,83.45,1.391,12.28,93.0,2139.0,81.7,20937.0,2.15,0
V6319,104.89,7.406,11.14,90.0,2578.0,100.0,40239.0,2.79,1
V6320,86.79,5.015,12.99,55.5,2483.0,85.7,17575.0,1.2,0
V6321,75.41,1.498,13.07,54.4,2141.0,71.5,45578.0,1.09,0
V6322,93.67,5.368,13.19,83.1,1982.0,62.0,10190.0,3.67,0
V6323,86.68,2.751,13.55,22.5,3250.0,53.7,63789.0,0.81,0
V6324,95.12,4.532,9.73,68.8,2772.0,73.1,68464.0,3.22,1
V6325,96.58,5.286,12.1,52.8,3068.0,73.7,38879.0,4.9,1
V6326,80.86,0.995,12.45,76.9,2551.0,98.9,20743.0,0.88,0
V6327,100.71,5.475,11.98,12.7,2153.0,68.8,653.0,5.48,1
V6328,88.8,5.998,14.03,63.3,2399.0,90.2,5831.0,1.78,0
V6329,71.02,1.807,12.52,60.1,3103.0,73.4,3737.0,19.57,0
V6330,92.92,4.47,10.69,85.7,2457.0,100.0,500.0,15.47,1
V6331,82.96,3.419,12.39,70.9,1341.0,51.5,57642.0,6.41,0
V6332,100.89,3.095,11.23,89.2,2901.0,95.3,140629.0,1.68,1
V6333,94.55,0.983,13.76,89.9,2948.0,67.5,505.0,11.07,0
V6334,78.83,0.498,12.33,46.7,2819.0,88.4,5380.0,20.0,0
V6335,89.97,,11.61,22.4,1529.0,98.6,88693.0,2.48,1
V6336,95.86,6.862,12.49,66.7,2393.0,69.7,52486.0,3.81,1
V6337,78.59,0.66,13.37,88.6,2713.0,58.6,23342.0,0.1,0
V6338,87.02,3.983,11.19,16.7,2208.0,57.1,221994.0,0.18,1
V6339,110.19,4.84,10.39,60.2,2390.0,62.2,38359.0,2.78,1
V6340,76.57,1.046,13.55,20.3,2480.0,38.6,49835.0,3.76,0
V6341,102.21,7.728,12.42,12.4,1787.0,71.6,47652.0,1.5,1
V6342,71.38,0.474,14.02,71.2,2435.0,84.7,11337.0,0.42,0
V6343,80.51,2.771,13.83,71.4,1707.0,78.7,30135.0,6.1,0
V6344,92.59,5.799,10.84,64.1,2149.0,69.3,10974.0,2.17,1
V6345,103.09,4.68,12.25,87.3,1912.0,61.7,32052.0,4.19,1
V6346,82.8,0.824,12.56,17.3,2638.0,66.4,1407.0,4.2,0
V6347,67.39,1.2,12.01,19.5,2534.0,79.3,21654.0,3.17,0
V6348,69.01,0.308,13.07,87.8,2484.0,87.4,20950.0,0.79,0
V6349,85.27,1.286,13.89,55.3,2341.0,52.6,15516.0,3.83,0
V6350,89.91,1.439,13.4,34.6,2418.0,77.4,3714.0,1.55,0
V6351,102.44,10.066,12.32,76.4,3204.0,79.0,66325.0,6.84,1
V6352,86.34,0.373,13.17,90.5,2862.0,60.8,24548.0,0.86,0
V6353,94.3,1.795,13.32,72.1,1719.0,83.2,75684.0,1.38,0
V6354,86.89,6.085,11.56,81.3,1933.0,89.0,81280.0,2.32,1
V6355,105.13,9.272,11.05,35.4,2096.0,66.4,10813.0,5.39,1
V6356,71.94,0.427,12.56,36.0,2079.0,62.0,24616.0,5.1,0
V6357,77.76,6.71,13.07,87.8,1787.0,100.0,57440.0,1.64,0
V6358,70.54,1.559,12.93,65.3,2493.0,87.0,31146.0,2.86,0
V6359,82.8,1.57,13.0,31.1,2169.0,77.7,86917.0,1.07,0
V6360,84.63,0.674,13.63,57.2,2309.0,64.9,38143.0,5.89,0
V6361,85.91,2.112,12.85,71.7,1345.0,63.4,44690.0,0.88,0
V6362,89.24,7.672,10.87,29.7,1414.0,83.6,69596.0,6.84,1
V6363,92.47,,10.9,68.9,1929.0,62.7,5866.0,11.05,1
V6364,97.82,4.657,13.59,13.8,2504.0,62.0,39495.0,19.13,1
V6365,73.02,1.133,12.34,37.3,2439.0,73.0,4019.0,7.78,0
V6366,114.68,2.421,11.64,70.7,2704.0,84.6,13583.0,1.0,1
V6367,89.55,7.542,10.4,23.4,1850.0,100.0,10754.0,2.15,1
V6368,81.09,6.396,12.96,30.0,2543.0,78.6,37674.0,0.37,0
V6369,106.74,3.828,10.21,89.1,2965.0,62.7,83577.0,0.72,1
V6370,75.06,0.726,14.13,70.7,2663.0,71.0,6412.0,0.2,0
V6371,76.0,0.813,13.13,54.9,1554.0,94.6,65823.0,4.1,0
V6372,76.23,1.244,13.4,29.0,2754.0,93.0,6948.0,3.05,0
V6373,84.46,7.236,12.1,40.7,2363.0,93.7,9464.0,9.96,0
V6374,101.94,8.497,10.61,61.7,2427.0,90.2,111969.0,2.49,1
V6375,90.92,1.99,13.25,24.0,3448.0,100.0,500.0,4.11,0
V6376,120.08,2.72,11.12,53.4,2323.0,78.1,9881.0,2.05,1
V6377,67.0,0.223,13.27,46.8,2516.0,86.3,10925.0,7.08,0
V6378,89.87,2.337,14.26,52.9,2247.0,,14900.0,10.44,0
V6379,80.54,2.141,,19.5,2078.0,78.5,20323.0,2.26,0
V6380,80.31,0.648,12.73,19.6,2382.0,79.1,4900.0,0.35,0
V6381,80.04,2.707,12.61,96.8,1981.0,86.8,28438.0,0.71,0
V6382,77.73,3.88,12.54,98.1,2273.0,65.6,22938.0,5.1,0
V6383,105.64,,11.01,48.4,2049.0,51.5,44129.0,1.57,1
V6384,102.45,4.411,10.92,81.0,1161.0,66.3,90959.0,6.16,1
V6385,100.26,7.632,13.33,69.0,1954.0,90.9,15904.0,5.54,1
V6386,95.81,1.079,13.32,20.5,2678.0,71.8,35583.0,4.74,0
V6387,86.25,3.099,11.63,36.7,2460.0,82.0,20890.0,6.73,1
V6388,74.35,1.33,13.08,38.2,2083.0,66.0,1849.0,5.65,0
V6389,67.58,2.801,13.12,63.6,2249.0,90.6,77436.0,4.01,0
V6390,89.51,6.478,12.42,62.2,1797.0,73.4,45257.0,0.1,1
V6391,96.56,7.542,10.37,93.1,1851.0,73.2,500.0,2.9,1
V6392,85.82,4.051,12.98,81.1,2203.0,94.9,12920.0,3.62,0
V6393,96.88,3.356,11.15,87.1,2092.0,98.6,16632.0,12.94,1
V6394,73.71,3.169,12.77,90.2,1823.0,95.2,75097.0,4.2,0
V6395,105.43,4.171,10.97,82.1,2167.0,70.1,64354.0,3.43,1
V6396,,10.234,10.56,40.0,1644.0,66.1,22699.0,3.12,1
V6397,90.86,0.987,12.29,29.4,2987.0,61.3,7704.0,0.44,0
V6398,69.86,2.999,12.19,61.5,2648.0,52.7,21952.0,2.23,0
V6399,87.49,2.229,13.07,72.1,1114.0,61.0,74768.0,0.58,0
V6400,75.5,0.533,13.43,44.8,2619.0,62.3,27099.0,0.22,0
V6401,81.82,0.992,12.54,86.4,2014.0,56.1,5542.0,1.6,0
V6402,105.29,6.389,10.61,96.5,1927.0,52.2,1769.0,4.15,1
V6403,99.01,5.028,11.48,61.2,2577.0,55.4,18246.0,8.06,1
V6404,91.12,2.841,11.41,51.1,2128.0,74.2,7227.0,6.65,1
V6405,99.75,4.681,12.16,85.9,2006.0,81.6,61499.0,1.4,1
V6406,72.75,0.844,12.39,12.2,1536.0,80.3,14705.0,0.19,0
V6407,94.2,1.246,12.64,21.6,2658.0,67.2,94467.0,2.06,0
V6408,83.36,0.41,12.33,86.1,2718.0,69.8,43228.0,1.51,0
V6409,93.95,1.973,12.56,75.9,2281.0,80.5,22514.0,1.86,0
V6410,80.79,2.213,12.53,47.5,1617.0,77.9,42379.0,3.28,0
V6411,80.81,1.263,12.69,90.0,2351.0,83.4,15741.0,0.12,0
V6412,78.89,4.446,12.85,41.6,2521.0,60.6,6856.0,1.85,0
V6413,92.01,1.327,13.07,67.0,2187.0,100.0,149813.0,3.27,0
V6414,91.52,4.667,10.16,67.1,2641.0,84.5,37269.0,2.26,1
V6415,90.16,1.197,12.92,26.6,2285.0,86.1,500.0,4.4,0
V6416,90.04,5.965,11.09,35.6,2352.0,59.1,16718.0,0.82,1
V6417,69.19,3.267,11.95,92.4,2940.0,58.7,7821.0,0.67,0
V6418,88.88,4.023,12.1,26.5,1954.0,64.5,13439.0,1.47,1
V6419,75.57,2.688,12.6,25.6,1416.0,86.1,2580.0,0.43,0
V6420,98.69,4.254,10.22,53.2,2115.0,57.6,12652.0,1.08,1
V6421,75.48,0.643,13.34,18.3,1918.0,81.7,51701.0,0.36,0
V6422,92.41,1.477,12.85,90.5,1489.0,96.9,77319.0,2.06,0
V6423,84.27,2.977,13.27,19.0,2511.0,,19205.0,4.97,0
V6424,90.1,3.699,12.26,65.5,2200.0,61.0,33260.0,1.35,1
V6425,90.25,0.875,12.34,40.6,1289.0,64.0,1921.0,0.1,0
V6426,92.71,6.483,13.56,82.4,2973.0,72.5,4284.0,3.26,0
V6427,84.84,2.43,11.9,63.1,1836.0,89.3,36126.0,4.71,0
V6428,78.83,2.029,12.76,44.9,1892.0,90.2,82629.0,1.99,0
V6429,70.81,2.913,12.72,98.5,2671.0,87.0,4145.0,1.41,0
V6430,87.99,5.811,11.25,16.0,2414.0,45.8,24400.0,2.7,1
V6431,80.06,1.312,13.74,62.0,2746.0,72.2,158437.0,0.43,0
V6432,90.06,4.849,11.27,99.1,1110.0,61.8,60410.0,4.13,1
V6433,93.13,2.078,10.53,72.2,2057.0,81.1,9907.0,5.29,1
V6434,90.5,3.043,12.24,76.6,2267.0,88.5,15107.0,4.88,0
V6435,80.1,1.384,14.29,12.9,2851.0,67.5,132971.0,1.59,0
V6436,84.54,4.544,12.71,11.9,1778.0,100.0,11238.0,7.4,0
V6437,104.95,4.07,11.49,13.2,2030.0,61.4,26165.0,11.74,1
V6438,87.73,3.984,13.69,99.3,2270.0,83.0,19775.0,1.41,0
V6439,84.52,,11.93,98.2,2581.0,100.0,30304.0,1.22,0
V6440,80.18,3.487,13.83,40.1,1645.0,88.8,12148.0,4.87,0
V6441,94.3,4.277,11.61,36.2,2606.0,83.9,49665.0,4.93,1
V6442,78.2,0.35,13.31,23.1,1905.0,72.4,12031.0,2.86,0
V6443,80.67,4.317,12.71,39.6,2388.0,84.2,41470.0,10.27,0
V6444,101.08,5.424,9.87,43.3,2103.0,66.7,19926.0,0.63,1
V6445,90.83,2.665,11.7,77.3,2337.0,91.9,13034.0,2.6,1
V6446,74.2,1.106,13.57,88.0,2306.0,64.1,53435.0,0.14,0
V6447,108.43,4.986,10.05,77.2,2839.0,71.3,151168.0,0.22,1
V6448,87.56,2.456,12.31,68.2,2082.0,62.4,91594.0,0.22,0
V6449,73.74,1.73,13.74,78.9,2049.0,69.8,4088.0,2.71,0
V6450,81.47,2.809,13.24,76.5,2734.0,68.1,27265.0,3.56,0
V6451,85.89,1.493,13.28,52.8,2900.0,44.8,53403.0,0.1,0
V6452,111.82,8.252,12.2,40.2,2002.0,75.5,37212.0,4.0,1
V6453,76.14,1.593,13.28,35.5,2546.0,67.7,58317.0,2.69,0
V6454,92.81,3.695,13.09,71.1,1773.0,55.4,166216.0,1.01,0
V6455,96.2,2.062,13.67,96.3,2549.0,64.7,18853.0,0.1,0
V6456,79.97,2.58,12.77,62.3,2660.0,80.4,66307.0,0.68,0
V6457,82.78,6.347,12.99,92.1,2062.0,48.4,4446.0,3.67,0
V6458,76.71,1.34,13.5,11.3,2755.0,72.6,91723.0,4.3,0
V6459,83.37,3.524,12.54,81.5,2069.0,92.2,67816.0,4.17,0
V6460,84.71,5.386,13.85,86.8,2212.0,68.5,33119.0,0.66,0
V6461,90.28,3.433,13.17,66.8,2396.0,96.9,77425.0,9.69,0
V6462,99.22,7.605,10.95,94.1,1720.0,,49432.0,2.12,1
V6463,79.02,2.228,12.88,63.1,1521.0,80.5,36156.0,5.84,0
V6464,69.26,3.3,12.17,31.6,2340.0,74.6,131345.0,0.73,0
V6465,84.83,3.97,13.05,29.4,1829.0,75.1,6281.0,2.54,0
V6466,100.85,3.501,10.79,60.0,1590.0,82.3,223076.0,2.95,1
V6467,87.0,0.984,12.48,91.6,2584.0,100.0,7549.0,5.88,0
V6468,95.6,2.502,,16.5,2958.0,82.5,29442.0,3.89,1
V6469,97.45,8.203,10.83,64.4,2629.0,97.3,11844.0,2.04,1
V6470,97.12,5.24,12.89,79.3,1608.0,57.6,14280.0,1.33,0
V6471,88.05,1.129,12.78,20.4,2289.0,66.9,44965.0,14.44,0
V6472,82.01,4.644,12.15,20.5,2045.0,75.2,1590.0,1.34,0
V6473,91.82,5.509,,43.0,1774.0,95.2,127167.0,0.55,1
V6474,,2.081,12.41,34.6,2243.0,48.1,14759.0,1.43,0
V6475,98.09,1.097,13.55,27.8,2166.0,100.0,14318.0,1.58,0
V6476,95.48,5.474,12.01,27.9,2084.0,75.0,89635.0,0.55,1
V6477,94.37,3.904,10.69,21.8,2694.0,92.7,65136.0,4.93,1
V6478,81.14,1.62,13.95,65.0,2850.0,74.8,50125.0,3.86,0
V6479,93.79,0.897,12.92,71.9,2038.0,62.8,7121.0,1.52,0
V6480,100.68,0.575,12.22,73.3,2110.0,100.0,66060.0,19.85,0
V6481,88.6,4.724,13.71,57.9,2076.0,72.1,20137.0,4.26,0
V6482,85.66,1.768,13.97,95.8,2457.0,64.1,229392.0,4.86,0
V6483,85.29,2.647,13.6,89.2,2366.0,80.8,50061.0,3.26,0
V6484,65.93,1.283,12.54,96.2,1845.0,83.9,81326.0,3.21,0
V6485,,1.703,12.26,45.0,2136.0,80.0,59555.0,0.1,0
V6486,98.19,3.311,10.8,89.0,1452.0,81.2,40590.0,5.89,1
V6487,96.46,9.376,12.71,78.7,1414.0,80.7,56696.0,9.66,1
V6488,79.31,3.8,12.29,40.6,1610.0,93.5,40951.0,0.52,0
V6489,81.92,1.263,13.49,19.6,2074.0,75.8,2365.0,6.35,0
V6490,81.71,0.868,12.94,71.4,2506.0,65.3,19076.0,3.06,0
V6491,93.17,0.528,13.57,22.3,1809.0,85.8,17118.0,1.34,0
V6492,81.97,2.224,12.24,36.4,2137.0,38.0,56325.0,10.15,0
V6493,101.66,3.474,12.85,55.0,2309.0,,38629.0,0.1,0
V6494,101.11,5.198,10.79,71.2,2968.0,97.6,42429.0,1.28,1
V6495,74.79,1.416,12.5,93.4,2228.0,86.4,84474.0,8.7,0
V6496,83.97,1.692,13.44,63.4,2250.0,51.2,33529.0,2.62,0
V6497,79.79,0.845,12.33,70.4,1897.0,96.6,11081.0,3.65,0
V6498,67.44,0.983,13.17,37.9,3118.0,66.7,563.0,5.54,0
V6499,115.31,5.579,11.26,71.9,2582.0,78.0,7819.0,0.64,1
V6500,103.87,2.3,10.41,49.4,1644.0,94.4,1398.0,0.97,1
V6501,89.27,0.303,12.56,87.1,2949.0,65.7,12176.0,20.0,0
V6502,108.01,3.135,11.89,45.3,2558.0,77.1,45353.0,1.08,1
V6503,81.55,8.385,12.66,52.1,2317.0,55.4,7389.0,3.1,1
V6504,81.13,2.048,13.02,48.9,2530.0,72.2,3846.0,1.42,0
V6505,110.41,10.886,10.69,83.0,2768.0,57.5,159096.0,7.63,1
V6506,76.59,1.541,12.82,95.8,1823.0,82.2,260009.0,13.06,0
V6507,64.75,3.307,12.99,39.5,2005.0,53.2,45604.0,0.61,0
V6508,88.14,5.276,12.12,52.8,2181.0,73.7,5172.0,3.67,1
V6509,97.21,10.292,11.67,73.5,1580.0,66.5,77548.0,6.68,1
V6510,86.08,1.218,12.92,90.6,2565.0,64.3,34867.0,6.93,0
V6511,90.83,2.03,12.35,54.4,2062.0,91.5,9044.0,2.32,0
V6512,,2.033,11.87,19.8,2007.0,58.9,38578.0,1.02,1
V6513,100.44,4.554,10.61,43.2,1879.0,66.9,1808.0,1.96,1
V6514,102.03,8.039,10.44,59.5,2183.0,77.9,161663.0,5.56,1
V6515,72.85,5.43,11.88,47.6,2278.0,84.6,78683.0,20.0,0
V6516,89.04,1.194,12.99,26.8,2698.0,47.9,13597.0,3.23,0
V6517,90.01,,14.24,13.3,2712.0,72.3,24428.0,0.87,0
V6518,92.56,6.148,12.4,71.9,1633.0,86.4,22635.0,0.17,1
V6519,86.04,3.961,12.5,99.3,2430.0,100.0,88958.0,11.51,1
V6520,90.54,4.323,12.65,92.7,2815.0,75.5,19707.0,2.64,1
V6521,79.71,2.027,12.83,71.5,2089.0,54.0,2213.0,5.04,0
V6522,91.03,4.859,12.87,85.7,2115.0,74.8,10875.0,4.32,0
V6523,80.08,4.341,12.16,33.0,2002.0,67.8,10926.0,8.86,0
V6524,85.94,3.936,12.0,66.0,2469.0,80.1,134130.0,1.24,1
V6525,80.11,0.688,13.03,15.5,2344.0,100.0,115998.0,2.33,0
V6526,93.95,0.747,12.49,73.6,2690.0,57.4,16089.0,9.8,0
V6527,96.04,4.687,12.7,97.3,2144.0,91.5,500.0,3.52,1
V6528,83.57,2.865,12.53,87.5,2830.0,88.5,32748.0,0.3,0
V6529,84.12,1.565,14.71,58.1,2499.0,84.8,71808.0,0.87,0
V6530,95.34,0.906,13.24,81.0,2788.0,78.9,14076.0,1.08,0
V6531,94.07,4.994,11.52,95.0,1902.0,100.0,26015.0,20.0,1
V6532,95.52,4.885,14.16,29.4,2984.0,94.4,8536.0,1.02,0
V6533,86.68,1.61,11.63,81.4,1922.0,66.2,17847.0,8.15,0
V6534,83.72,1.23,12.83,34.3,1946.0,,64006.0,0.33,0
V6535,116.98,5.249,11.1,88.9,2003.0,58.7,25160.0,0.8,1
V6536,81.8,5.477,11.81,18.9,1950.0,95.8,26680.0,8.22,1
V6537,82.17,4.372,13.14,26.0,3147.0,75.7,70133.0,9.17,0
V6538,88.73,6.415,12.52,74.9,2461.0,46.1,64781.0,0.78,1
V6539,92.62,1.025,13.84,25.7,2448.0,38.1,9325.0,1.04,0
V6540,118.42,4.889,12.7,24.2,1254.0,66.6,24147.0,3.02,1
V6541,98.36,1.114,13.29,60.0,2843.0,62.4,85029.0,0.22,0
V6542,94.79,1.503,13.28,85.1,1681.0,68.4,27457.0,11.62,0
V6543,83.42,1.893,12.23,34.2,2182.0,71.9,48780.0,1.8,0
V6544,82.08,1.346,13.12,85.7,1848.0,94.4,16435.0,2.69,0
V6545,71.63,5.923,13.14,82.7,2320.0,96.4,2763.0,0.44,0
V6546,101.29,1.223,12.33,62.1,2967.0,100.0,8109.0,0.13,0
V6547,88.75,1.141,13.53,68.2,1719.0,100.0,23116.0,2.52,0
V6548,81.06,1.019,11.78,13.6,1841.0,84.4,19626.0,0.52,0
V6549,112.38,0.69,14.02,43.0,2270.0,54.0,101696.0,3.98,1
V6550,77.22,6.043,12.98,33.7,2985.0,87.0,35497.0,6.33,0
V6551,91.92,3.939,10.38,23.5,1988.0,51.3,44397.0,0.13,1
V6552,83.62,2.89,13.37,45.1,1842.0,80.0,52512.0,3.79,0
V6553,90.11,2.623,13.38,41.9,2282.0,52.7,34132.0,6.76,0
V6554,84.49,1.313,14.23,75.6,2204.0,100.0,66066.0,2.32,0
V6555,90.12,5.383,12.39,63.8,1688.0,80.8,68774.0,12.85,1
V6556,,5.471,10.3,92.2,1997.0,71.9,19481.0,0.47,1
V6557,93.39,0.548,12.84,23.1,1216.0,68.2,3987.0,1.56,0
V6558,94.31,4.434,11.52,15.4,2185.0,74.5,193245.0,1.05,1
V6559,91.2,25.41,13.45,58.1,1577.0,64.1,46303.0,20.0,0
V6560,76.64,1.279,13.85,10.1,3434.0,70.1,55536.0,1.39,0
V6561,84.79,1.259,12.21,80.9,2477.0,44.9,63605.0,1.96,0
V6562,80.0,2.289,12.96,55.5,2327.0,61.2,42716.0,7.53,0
V6563,104.18,6.99,10.78,53.9,2463.0,57.6,28646.0,10.63,1
V6564,95.54,5.213,11.85,42.6,1954.0,82.8,188007.0,11.11,1
V6565,90.52,0.996,13.25,43.7,2129.0,75.5,58531.0,3.27,0
V6566,110.95,12.55,13.13,48.8,2453.0,88.0,84142.0,4.35,1
V6567,110.62,6.686,10.83,11.4,1712.0,68.7,26066.0,1.72,1
V6568,96.38,4.773,10.5,17.5,2542.0,76.7,105819.0,3.74,1
V6569,77.01,5.134,13.24,55.5,3254.0,44.5,59280.0,1.44,0
V6570,100.15,3.786,10.82,23.5,1460.0,88.7,61692.0,5.48,1
V6571,97.6,2.359,12.44,80.1,2466.0,94.0,4092.0,1.47,1
V6572,102.29,6.341,12.51,34.7,1791.0,84.8,43241.0,8.46,1
V6573,82.0,0.996,14.28,18.8,2545.0,61.8,18373.0,0.62,0
V6574,77.16,2.886,12.71,31.2,2369.0,83.3,49754.0,3.39,0
V6575,69.34,2.235,14.29,42.1,3140.0,77.6,37792.0,2.94,0
V6576,88.48,4.835,11.16,13.2,3051.0,45.6,5304.0,1.22,1
V6577,99.57,7.764,11.87,22.8,1476.0,93.6,33975.0,0.11,1
V6578,74.21,1.967,12.7,39.1,2582.0,59.0,27006.0,0.64,0
V6579,85.13,0.699,12.38,37.9,2574.0,83.6,67414.0,13.76,0
V6580,112.67,2.417,11.81,82.0,2794.0,75.4,31430.0,11.34,1
V6581,93.18,0.651,12.97,85.9,2436.0,95.2,29527.0,0.51,0
V6582,98.15,0.466,13.77,27.4,2498.0,62.0,57202.0,1.88,0
V6583,104.66,6.467,10.85,21.2,1684.0,67.4,49698.0,2.5,1
V6584,94.34,2.177,13.25,67.1,2411.0,85.3,216462.0,2.6,0
V6585,97.35,5.77,11.4,82.4,2092.0,66.0,19521.0,1.42,1
V6586,79.85,1.384,13.65,96.7,2542.0,96.3,52465.0,9.77,0
V6587,63.09,3.632,13.56,10.6,2153.0,63.6,8236.0,9.57,0
V6588,112.39,,10.9,47.2,2424.0,83.8,73463.0,0.1,1
V6589,104.04,,12.2,76.1,2508.0,74.9,69413.0,4.2,1
V6590,80.57,2.805,13.9,84.6,2517.0,,58229.0,0.31,0
V6591,82.97,4.1,13.03,15.6,1828.0,94.8,5704.0,3.64,0
V6592,78.97,2.408,12.7,71.3,3409.0,59.2,197352.0,8.07,0
V6593,88.06,51.405,12.63,36.0,2327.0,,128605.0,4.19,0
V6594,94.0,0.691,13.51,16.7,2516.0,37.5,20798.0,2.53,0
V6595,71.06,5.637,12.86,54.0,2230.0,79.8,38751.0,12.67,0
V6596,148.28,3.644,13.22,24.2,1646.0,93.3,98874.0,5.49,0
V6597,82.79,45.18,12.83,76.3,2591.0,72.8,30712.0,1.15,0
V6598,95.09,8.641,12.46,76.7,2334.0,78.2,41139.0,1.96,1
V6599,88.67,1.575,13.09,85.8,2644.0,100.0,41599.0,5.71,0
V6600,83.49,0.819,13.86,44.0,1868.0,90.9,47146.0,0.1,0
V6601,84.17,0.656,13.83,11.2,2034.0,41.6,38558.0,0.26,0
V6602,97.06,3.126,11.64,33.4,2334.0,66.8,23435.0,7.85,1
V6603,109.37,5.979,12.1,52.1,2224.0,70.7,34893.0,0.18,1
V6604,98.03,3.284,11.32,72.5,2057.0,79.7,92312.0,4.54,1
V6605,86.76,5.402,13.16,44.4,2334.0,74.0,89814.0,1.54,0
V6606,74.83,4.661,12.53,58.2,2915.0,67.1,66636.0,6.99,0
V6607,91.14,2.594,11.66,57.2,2429.0,66.2,24058.0,7.52,1
V6608,92.19,3.085,13.18,24.8,2787.0,53.4,69374.0,12.26,0
V6609,85.3,1.118,13.31,66.1,2116.0,59.9,22085.0,0.4,0
V6610,97.76,,10.15,49.5,2227.0,87.6,49088.0,2.2,1
V6611,111.14,4.226,10.23,82.7,2322.0,59.3,37710.0,3.41,1
V6612,93.31,0.794,12.32,72.2,1978.0,63.0,16052.0,9.91,0
V6613,85.75,1.836,13.3,20.0,2326.0,53.1,27139.0,1.24,0
V6614,80.91,4.062,13.4,54.0,2984.0,80.8,79834.0,0.3,0
V6615,64.57,1.745,13.68,73.2,3072.0,89.4,109755.0,0.9,0
V6616,83.65,1.064,12.76,17.8,2888.0,92.4,10340.0,2.74,0
V6617,82.39,1.746,13.13,81.3,2353.0,69.2,27414.0,4.57,0
V6618,88.12,2.276,12.58,30.0,1840.0,74.0,25573.0,4.69,0
V6619,83.77,1.337,13.82,55.3,3423.0,75.4,30214.0,0.31,0
V6620,82.44,1.848,12.57,94.7,1943.0,68.7,169025.0,5.73,0
V6621,70.76,9.904,13.71,61.4,2962.0,79.9,32911.0,4.32,0
V6622,137.48000000000002,0.544,12.85,48.2,2383.0,92.0,79758.0,2.09,0
V6623,88.81,0.227,13.95,10.6,1684.0,89.9,49071.0,3.39,0
V6624,111.08,5.091,11.09,22.0,1459.0,72.5,5102.0,5.84,1
V6625,96.01,5.496,11.91,62.1,2895.0,67.0,53532.0,1.22,1
V6626,95.46,2.85,10.54,54.4,1913.0,57.7,46865.0,11.26,1
V6627,92.62,0.86,14.3,42.7,1570.0,48.9,63934.0,0.59,0
V6628,78.51,5.337,13.59,93.1,2066.0,83.2,3481.0,9.3,0
V6629,87.93,2.059,13.31,39.9,2197.0,75.0,12427.0,5.4,0
V6630,79.08,2.232,13.14,58.3,2385.0,75.1,65996.0,4.32,0
V6631,102.13,6.406,10.66,61.2,2360.0,100.0,20836.0,0.35,1
V6632,86.21,1.719,13.4,57.5,1834.0,98.8,108769.0,10.05,0
V6633,97.21,2.289,11.53,53.0,2201.0,75.6,32811.0,1.4,1
V6634,78.74,5.337,13.03,40.3,3059.0,,500.0,5.48,0
V6635,90.66,0.389,13.53,91.8,1674.0,58.4,54005.0,8.64,0
V6636,101.68,2.582,13.17,50.6,2435.0,84.7,32420.0,1.12,0
V6637,76.94,2.416,13.01,57.6,1673.0,78.4,17163.0,9.84,0
V6638,82.28,1.421,13.86,69.1,1994.0,61.8,929.0,3.79,0
V6639,86.85,1.779,12.51,16.1,2766.0,78.7,9971.0,4.3,0
